method_code,path_depth,path_length,has_auth,auth_token_length,auth_token_entropy,status_code,is_2xx,is_4xx,is_5xx,response_ms,hour,is_admin_path,is_debug_path,is_auth_endpoint,bola_suspected,payload_length,payload_entropy,has_special_chars,sqli_density,xss_density,cmd_injection_score,path_traversal_score,ssrf_score,mass_assignment_score,prompt_injection_score,query_param_count,query_length,header_count,is_burst_request,user_agent_suspicious,body_json_depth,label_id,label_name
3.0,4.0,36.0,1.0,171.0,4.776,200.0,1.0,0.0,0.0,5.045,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,12.0,0.0,0.0,0.0,0,normal
3.0,3.0,33.0,1.0,160.0,4.458,200.0,1.0,0.0,0.0,6.723,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,12.0,0.0,0.0,0.0,0,normal
1.0,2.0,109.0,0.0,40.0,3.5,200.0,1.0,0.0,0.0,263.996,13.0,0.0,0.0,0.0,0.0,185.0,3.2,1.0,0.0,0.0,0.0,0.0,0.993,0.0,0.0,1.0,56.0,7.0,0.0,0.0,1.0,8,ssrf
1.0,2.0,22.0,0.0,0.0,0.0,201.0,1.0,0.0,0.0,83.492,7.0,0.0,0.0,0.0,0.0,279.0,3.264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,9.0,0.0,0.0,1.0,0,normal
0.0,4.0,20.0,0.0,0.0,0.0,422.0,0.0,1.0,0.0,27.948,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,21.0,7.0,0.0,0.0,0.0,0,normal
0.0,1.0,8.0,1.0,63.0,3.846,422.0,0.0,1.0,0.0,93.249,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0,normal
1.0,1.0,36.0,1.0,0.0,0.0,500.0,0.0,0.0,1.0,58.73,9.0,0.0,0.0,0.0,0.0,158.0,3.7,5.0,0.0,0.0,0.926,0.0,0.0,0.0,0.0,1.0,18.0,6.0,0.0,1.0,1.0,9,command_injection
2.0,2.0,24.0,1.0,64.0,4.4,200.0,1.0,0.0,0.0,104.575,16.0,0.0,0.0,0.0,0.0,576.0,3.316,0.0,0.0,0.0,0.0,0.0,0.0,0.956,0.0,0.0,0.0,9.0,0.0,0.0,2.0,11,mass_assignment
1.0,1.0,74.0,0.0,0.0,0.0,500.0,0.0,0.0,1.0,276.425,11.0,0.0,0.0,0.0,0.0,217.0,3.7,5.0,0.0,0.0,0.932,0.0,0.0,0.0,0.0,1.0,22.0,6.0,0.0,1.0,1.0,9,command_injection
1.0,2.0,14.0,0.0,0.0,0.0,401.0,0.0,1.0,0.0,79.72,8.0,0.0,0.0,1.0,0.0,80.0,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,1.0,1.0,14,credential_stuffing
1.0,2.0,18.0,1.0,82.0,4.532,200.0,1.0,0.0,0.0,10.937,19.0,0.0,0.0,0.0,0.0,484.0,2.622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,1.0,0,normal
0.0,1.0,9.0,1.0,72.0,4.539,200.0,1.0,0.0,0.0,129.685,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0,normal
1.0,2.0,14.0,1.0,112.0,3.536,404.0,0.0,1.0,0.0,6.693,13.0,0.0,0.0,0.0,0.0,452.0,3.542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,9.0,0.0,0.0,1.0,0,normal
0.0,3.0,17.0,0.0,0.0,0.0,200.0,1.0,0.0,0.0,4.383,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,13,shadow_api
3.0,1.0,6.0,1.0,154.0,4.548,200.0,1.0,0.0,0.0,36.398,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,9.0,0.0,0.0,0.0,0,normal
0.0,2.0,27.0,1.0,64.0,4.2,200.0,1.0,0.0,0.0,120.235,22.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,1,bola
0.0,3.0,21.0,1.0,160.0,3.64,200.0,1.0,0.0,0.0,3.453,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,13.0,0.0,0.0,0.0,0,normal
3.0,4.0,20.0,1.0,89.0,4.56,200.0,1.0,0.0,0.0,53.034,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0,normal
1.0,2.0,34.0,1.0,64.0,4.5,200.0,1.0,0.0,0.0,1307.257,2.0,0.0,0.0,0.0,0.0,287.0,4.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.968,0.0,0.0,8.0,0.0,0.0,2.0,12,prompt_injection
1.0,3.0,29.0,0.0,40.0,3.8,400.0,0.0,1.0,0.0,21.224,12.0,0.0,0.0,0.0,0.0,336.0,3.877,2.0,0.874,0.0,0.0,0.0,0.0,0.0,0.0,2.0,47.0,7.0,0.0,1.0,1.0,5,sql_injection
1.0,2.0,14.0,0.0,0.0,0.0,404.0,0.0,1.0,0.0,30.262,23.0,0.0,0.0,0.0,0.0,436.0,2.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,6.0,0.0,0.0,1.0,0,normal
1.0,2.0,61.0,1.0,40.0,3.8,200.0,1.0,0.0,0.0,42.357,10.0,0.0,0.0,0.0,0.0,312.0,3.738,5.0,0.0,0.833,0.0,0.0,0.0,0.0,0.0,1.0,61.0,8.0,0.0,0.0,2.0,10,xss
0.0,1.0,79.0,0.0,40.0,3.5,500.0,0.0,0.0,1.0,387.383,18.0,0.0,0.0,0.0,0.0,298.0,3.2,1.0,0.0,0.0,0.0,0.0,0.878,0.0,0.0,1.0,65.0,7.0,0.0,0.0,1.0,8,ssrf
0.0,3.0,21.0,0.0,0.0,0.0,200.0,1.0,0.0,0.0,37.979,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0,normal
0.0,1.0,67.0,0.0,0.0,0.0,200.0,1.0,0.0,0.0,162.321,5.0,0.0,0.0,0.0,0.0,236.0,3.7,4.0,0.0,0.0,0.999,0.0,0.0,0.0,0.0,1.0,15.0,6.0,0.0,1.0,1.0,9,command_injection
0.0,2.0,23.0,1.0,64.0,4.2,403.0,0.0,1.0,0.0,71.305,14.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,1,bola
1.0,2.0,14.0,0.0,0.0,0.0,200.0,1.0,0.0,0.0,79.665,20.0,0.0,0.0,1.0,0.0,80.0,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,1.0,1.0,14,credential_stuffing
0.0,2.0,22.0,1.0,64.0,4.2,403.0,0.0,1.0,0.0,12.222,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,1,bola
0.0,2.0,16.0,1.0,68.0,4.618,200.0,1.0,0.0,0.0,101.719,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,30.0,9.0,0.0,0.0,0.0,0,normal
0.0,3.0,24.0,1.0,155.0,3.815,200.0,1.0,0.0,0.0,55.053,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,14.0,11.0,0.0,0.0,0.0,0,normal
0.0,1.0,9.0,0.0,0.0,0.0,200.0,1.0,0.0,0.0,54.862,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,12.0,0.0,0.0,0.0,0,normal
3.0,1.0,5.0,1.0,137.0,4.562,200.0,1.0,0.0,0.0,9.811,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0,normal
1.0,4.0,24.0,1.0,135.0,4.11,200.0,1.0,0.0,0.0,154.699,9.0,0.0,0.0,0.0,0.0,404.0,2.416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,12.0,0.0,0.0,2.0,0,normal
1.0,3.0,16.0,1.0,64.0,4.5,200.0,1.0,0.0,0.0,1634.067,8.0,0.0,0.0,0.0,0.0,479.0,4.542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.981,0.0,0.0,8.0,0.0,0.0,2.0,12,prompt_injection
0.0,2.0,11.0,0.0,0.0,0.0,200.0,1.0,0.0,0.0,62.424,19.0,0.0,0.0,1.0,0.0,50.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,5.0,0.0,0.0,1.0,2,jwt_bypass
1.0,2.0,17.0,0.0,0.0,0.0,429.0,0.0,1.0,0.0,5.249,8.0,0.0,0.0,1.0,0.0,30.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,1.0,6,rate_abuse
0.0,1.0,9.0,1.0,89.0,4.141,200.0,1.0,0.0,0.0,51.703,9.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,13.0,0.0,0.0,0.0,0,normal
0.0,4.0,44.0,0.0,0.0,0.0,200.0,1.0,0.0,0.0,128.686,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,14.0,6.0,0.0,0.0,0.0,0,normal
0.0,3.0,13.0,1.0,64.0,4.2,200.0,1.0,0.0,0.0,18.647,11.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,1,bola
0.0,2.0,10.0,1.0,125.0,3.701,200.0,1.0,0.0,0.0,3.357,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,16.0,11.0,0.0,0.0,0.0,0,normal
1.0,3.0,15.0,1.0,51.0,4.747,200.0,1.0,0.0,0.0,14.446,13.0,0.0,0.0,0.0,0.0,307.0,2.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,7.0,0.0,0.0,2.0,0,normal
1.0,2.0,14.0,0.0,0.0,0.0,401.0,0.0,1.0,0.0,7.014,15.0,0.0,0.0,0.0,0.0,267.0,2.073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,2.0,0,normal
0.0,2.0,21.0,0.0,0.0,0.0,403.0,0.0,1.0,0.0,33.593,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,3,admin_access
1.0,2.0,15.0,0.0,0.0,0.0,200.0,1.0,0.0,0.0,116.311,18.0,0.0,0.0,1.0,0.0,50.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,5.0,0.0,0.0,1.0,2,jwt_bypass
0.0,3.0,27.0,1.0,64.0,4.2,200.0,1.0,0.0,0.0,137.959,19.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,1,bola
0.0,6.0,39.0,0.0,0.0,0.0,400.0,0.0,1.0,0.0,87.04,21.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.935,0.0,0.0,0.0,1.0,33.0,6.0,0.0,0.0,0.0,7,path_traversal
0.0,3.0,26.0,1.0,64.0,4.2,200.0,1.0,0.0,0.0,11.119,16.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,1,bola
0.0,8.0,36.0,0.0,0.0,0.0,400.0,0.0,1.0,0.0,21.136,23.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.961,0.0,0.0,0.0,1.0,51.0,6.0,0.0,0.0,0.0,7,path_traversal
0.0,2.0,13.0,1.0,0.0,0.0,200.0,1.0,0.0,0.0,19.518,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,13,shadow_api
0.0,2.0,20.0,1.0,89.0,4.165,200.0,1.0,0.0,0.0,26.703,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0,normal
1.0,2.0,41.0,1.0,40.0,3.8,400.0,0.0,1.0,0.0,262.387,16.0,0.0,0.0,0.0,0.0,108.0,4.52,2.0,0.907,0.0,0.0,0.0,0.0,0.0,0.0,1.0,47.0,7.0,0.0,0.0,1.0,5,sql_injection
1.0,2.0,14.0,0.0,0.0,0.0,401.0,0.0,1.0,0.0,49.075,6.0,0.0,0.0,1.0,0.0,80.0,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,1.0,1.0,14,credential_stuffing
0.0,4.0,83.0,1.0,0.0,0.0,404.0,0.0,1.0,0.0,112.922,14.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.845,0.0,0.0,0.0,1.0,46.0,6.0,0.0,0.0,0.0,7,path_traversal
0.0,4.0,40.0,1.0,160.0,4.421,200.0,1.0,0.0,0.0,39.578,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0,normal
2.0,2.0,18.0,1.0,64.0,4.4,200.0,1.0,0.0,0.0,8.343,8.0,0.0,0.0,0.0,0.0,176.0,3.66,0.0,0.0,0.0,0.0,0.0,0.0,0.947,0.0,0.0,0.0,9.0,0.0,0.0,2.0,11,mass_assignment
3.0,2.0,10.0,0.0,0.0,0.0,200.0,1.0,0.0,0.0,15.659,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,10.0,0.0,0.0,0.0,0,normal
0.0,2.0,13.0,0.0,0.0,0.0,200.0,1.0,0.0,0.0,1.17,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,4,debug_access
1.0,2.0,14.0,1.0,113.0,4.232,200.0,1.0,0.0,0.0,201.794,18.0,0.0,0.0,0.0,0.0,212.0,2.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,1.0,0,normal
0.0,2.0,16.0,1.0,71.0,4.727,200.0,1.0,0.0,0.0,129.611,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0,normal
1.0,1.0,37.0,1.0,40.0,3.8,200.0,1.0,0.0,0.0,42.589,0.0,0.0,0.0,0.0,0.0,354.0,4.651,5.0,0.0,0.878,0.0,0.0,0.0,0.0,0.0,1.0,67.0,8.0,0.0,0.0,2.0,10,xss
1.0,4.0,36.0,1.0,89.0,4.36,201.0,1.0,0.0,0.0,63.692,15.0,0.0,0.0,0.0,0.0,413.0,3.734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,2.0,0,normal
0.0,2.0,10.0,1.0,54.0,4.23,200.0,1.0,0.0,0.0,50.746,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,10.0,0.0,0.0,0.0,0,normal
0.0,3.0,24.0,1.0,0.0,0.0,200.0,1.0,0.0,0.0,36.471,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,13,shadow_api
1.0,1.0,6.0,1.0,57.0,4.035,200.0,1.0,0.0,0.0,73.89,21.0,0.0,0.0,0.0,0.0,434.0,2.285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,7.0,0.0,0.0,2.0,0,normal
0.0,3.0,15.0,1.0,82.0,4.626,200.0,1.0,0.0,0.0,28.272,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0,normal
0.0,2.0,25.0,0.0,0.0,0.0,403.0,0.0,1.0,0.0,30.726,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,3,admin_access
1.0,2.0,32.0,1.0,64.0,4.5,200.0,1.0,0.0,0.0,1623.943,18.0,0.0,0.0,0.0,0.0,391.0,5.175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.961,0.0,0.0,8.0,0.0,0.0,2.0,12,prompt_injection
0.0,3.0,12.0,1.0,64.0,4.2,200.0,1.0,0.0,0.0,0.936,19.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,1,bola
0.0,1.0,9.0,1.0,88.0,4.462,204.0,1.0,0.0,0.0,60.231,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0,normal
0.0,3.0,18.0,1.0,64.0,4.2,200.0,1.0,0.0,0.0,70.374,16.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,1,bola
0.0,4.0,28.0,1.0,167.0,3.874,200.0,1.0,0.0,0.0,138.513,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,8.0,0.0,0.0,0.0,0,normal
0.0,3.0,17.0,1.0,64.0,4.2,403.0,0.0,1.0,0.0,206.88,16.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,1,bola
0.0,1.0,53.0,0.0,40.0,3.8,500.0,0.0,0.0,1.0,40.007,3.0,0.0,0.0,0.0,0.0,319.0,4.809,4.0,0.702,0.0,0.0,0.0,0.0,0.0,0.0,1.0,47.0,7.0,0.0,0.0,1.0,5,sql_injection
1.0,1.0,36.0,0.0,0.0,0.0,500.0,0.0,0.0,1.0,121.029,20.0,0.0,0.0,0.0,0.0,180.0,3.7,3.0,0.0,0.0,0.808,0.0,0.0,0.0,0.0,1.0,16.0,6.0,0.0,1.0,1.0,9,command_injection
1.0,2.0,15.0,0.0,0.0,0.0,200.0,1.0,0.0,0.0,19.953,14.0,0.0,0.0,1.0,0.0,30.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,1.0,6,rate_abuse
0.0,1.0,9.0,1.0,101.0,3.701,400.0,0.0,1.0,0.0,168.179,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0,normal
2.0,1.0,8.0,0.0,0.0,0.0,422.0,0.0,1.0,0.0,67.309,1.0,0.0,0.0,0.0,0.0,107.0,3.684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,7.0,0.0,0.0,2.0,0,normal
1.0,2.0,14.0,0.0,0.0,0.0,200.0,1.0,0.0,0.0,68.565,9.0,0.0,0.0,1.0,0.0,50.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,5.0,0.0,0.0,1.0,2,jwt_bypass
0.0,1.0,10.0,1.0,121.0,3.687,200.0,1.0,0.0,0.0,81.709,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,11.0,0.0,0.0,0.0,0,normal
0.0,3.0,19.0,0.0,0.0,0.0,403.0,0.0,1.0,0.0,6.264,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,3,admin_access
4.0,2.0,14.0,0.0,0.0,0.0,200.0,1.0,0.0,0.0,59.1,5.0,0.0,0.0,0.0,0.0,195.0,3.228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,1.0,0,normal
1.0,2.0,30.0,1.0,40.0,3.8,400.0,0.0,1.0,0.0,121.373,3.0,0.0,0.0,0.0,0.0,102.0,3.83,5.0,0.0,0.882,0.0,0.0,0.0,0.0,0.0,1.0,30.0,8.0,0.0,0.0,2.0,10,xss
0.0,3.0,27.0,1.0,50.0,4.47,200.0,1.0,0.0,0.0,0.994,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,12.0,0.0,0.0,0.0,0,normal
0.0,2.0,20.0,0.0,0.0,0.0,200.0,1.0,0.0,0.0,39.608,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0,normal
1.0,2.0,14.0,0.0,0.0,0.0,401.0,0.0,1.0,0.0,67.277,8.0,0.0,0.0,1.0,0.0,80.0,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,1.0,1.0,14,credential_stuffing
1.0,2.0,14.0,0.0,0.0,0.0,200.0,1.0,0.0,0.0,87.855,20.0,0.0,0.0,1.0,0.0,80.0,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,1.0,1.0,14,credential_stuffing
1.0,3.0,67.0,0.0,40.0,3.5,200.0,1.0,0.0,0.0,123.008,15.0,0.0,0.0,0.0,0.0,86.0,3.2,2.0,0.0,0.0,0.0,0.0,0.899,0.0,0.0,1.0,75.0,7.0,0.0,0.0,1.0,8,ssrf
1.0,1.0,54.0,1.0,40.0,3.8,400.0,0.0,1.0,0.0,26.647,16.0,0.0,0.0,0.0,0.0,382.0,4.641,3.0,0.0,0.887,0.0,0.0,0.0,0.0,0.0,1.0,30.0,8.0,0.0,0.0,2.0,10,xss
0.0,4.0,20.0,1.0,57.0,4.738,200.0,1.0,0.0,0.0,23.264,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,12.0,0.0,0.0,0.0,0,normal
0.0,1.0,50.0,0.0,0.0,0.0,200.0,1.0,0.0,0.0,212.083,9.0,0.0,0.0,0.0,0.0,164.0,3.7,4.0,0.0,0.0,0.803,0.0,0.0,0.0,0.0,1.0,48.0,6.0,0.0,1.0,1.0,9,command_injection
0.0,1.0,7.0,0.0,0.0,0.0,404.0,0.0,1.0,0.0,2.255,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0,normal
0.0,2.0,22.0,1.0,162.0,4.597,200.0,1.0,0.0,0.0,28.267,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0,normal
2.0,4.0,24.0,1.0,90.0,3.547,200.0,1.0,0.0,0.0,360.348,0.0,0.0,0.0,1.0,0.0,212.0,3.237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,0,normal
0.0,1.0,7.0,1.0,62.0,4.236,200.0,1.0,0.0,0.0,44.53,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0,normal
2.0,2.0,24.0,1.0,64.0,4.4,200.0,1.0,0.0,0.0,216.989,14.0,0.0,0.0,0.0,0.0,294.0,4.332,0.0,0.0,0.0,0.0,0.0,0.0,0.945,0.0,0.0,0.0,9.0,0.0,0.0,3.0,11,mass_assignment
0.0,3.0,27.0,1.0,141.0,3.859,200.0,1.0,0.0,0.0,57.147,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,6.0,0.0,0.0,0.0,0,normal
3.0,3.0,33.0,1.0,103.0,3.561,200.0,1.0,0.0,0.0,12.512,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,13.0,0.0,0.0,0.0,0,normal
0.0,4.0,40.0,1.0,172.0,4.636,200.0,1.0,0.0,0.0,62.056,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0,normal
0.0,2.0,12.0,0.0,0.0,0.0,404.0,0.0,1.0,0.0,93.361,20.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,4,debug_access
0.0,5.0,105.0,1.0,0.0,0.0,200.0,1.0,0.0,0.0,76.879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.865,0.0,0.0,0.0,1.0,54.0,6.0,0.0,0.0,0.0,7,path_traversal
1.0,1.0,5.0,1.0,136.0,3.616,200.0,1.0,0.0,0.0,16.562,20.0,0.0,0.0,0.0,0.0,367.0,2.987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,2.0,0,normal
2.0,4.0,36.0,0.0,0.0,0.0,200.0,1.0,0.0,0.0,13.351,13.0,0.0,0.0,0.0,0.0,414.0,3.572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,2.0,0,normal
