method,path_depth,has_auth,status_code,response_ms,hour,is_admin_path,is_debug_path,is_error,bola_suspected,label_id,label_name
0,3,0,200,151.476,21,0,0,0,0,0,normal
0,2,0,200,101.039,9,0,1,0,0,4,debug_access
4,1,1,200,64.531,23,0,0,0,0,0,normal
0,2,1,400,90.638,19,0,0,1,0,5,sql_injection
1,2,0,401,33.133,19,0,0,1,0,2,jwt_bypass
0,1,0,422,131.232,22,0,0,1,0,0,normal
0,2,1,403,198.644,17,0,0,0,1,1,bola
0,6,0,404,67.137,2,0,0,1,0,7,path_traversal
0,3,1,200,160.82,0,0,0,0,1,1,bola
0,4,1,200,32.862,3,0,0,0,0,0,normal
0,8,0,404,3.915,3,0,0,1,0,7,path_traversal
0,1,1,500,51.341,22,0,0,1,0,5,sql_injection
0,3,1,200,44.251,6,0,0,0,0,0,normal
1,3,1,400,66.118,15,0,0,1,0,5,sql_injection
0,2,0,404,75.444,13,0,1,0,0,4,debug_access
0,3,1,200,3.528,1,0,0,0,0,0,normal
0,2,1,200,33.001,8,0,0,0,0,0,normal
1,2,1,400,352.911,20,0,0,1,0,5,sql_injection
0,1,1,400,209.84,0,0,0,1,0,0,normal
1,2,0,200,62.16,5,0,0,1,0,2,jwt_bypass
0,3,1,200,143.101,13,1,0,1,0,3,admin_access
0,2,1,401,31.711,14,0,0,1,0,0,normal
0,4,1,404,12.713,23,0,0,1,0,0,normal
0,3,1,200,222.512,2,0,0,0,0,0,normal
1,2,0,200,36.762,19,0,0,1,0,6,rate_abuse
0,3,1,200,71.845,17,0,0,0,0,0,normal
3,3,0,201,110.638,13,0,0,0,0,0,normal
3,4,1,200,44.234,19,0,0,0,0,0,normal
0,2,0,200,0.662,4,0,1,0,0,4,debug_access
0,2,1,200,18.053,16,0,0,0,0,0,normal
1,3,1,200,114.487,7,0,0,0,0,0,normal
1,2,0,200,9.541,19,0,0,1,0,6,rate_abuse
1,2,0,403,79.883,3,0,0,1,0,2,jwt_bypass
0,3,1,404,83.263,4,0,0,1,0,0,normal
3,4,1,200,42.717,23,0,0,0,0,0,normal
2,3,1,204,168.538,15,0,0,0,0,0,normal
0,1,1,200,49.894,16,0,0,0,0,0,normal
0,1,1,400,39.764,3,0,0,1,0,0,normal
1,1,1,200,69.345,6,0,0,0,0,0,normal
3,3,1,200,52.383,14,0,0,0,0,0,normal
0,2,1,401,25.13,0,1,0,1,0,3,admin_access
1,2,0,401,68.993,23,0,0,1,0,2,jwt_bypass
0,4,1,401,260.462,0,0,0,1,0,0,normal
1,2,0,429,15.942,12,0,0,1,0,6,rate_abuse
0,2,0,201,111.389,8,0,0,0,0,0,normal
1,2,0,401,38.949,15,0,0,1,0,2,jwt_bypass
0,4,1,204,2.203,12,0,0,0,0,0,normal
0,3,1,200,5.316,11,1,0,1,0,3,admin_access
1,3,0,500,221.305,6,0,0,1,0,5,sql_injection
3,2,1,200,32.033,16,0,0,0,0,0,normal
1,2,0,401,100.386,12,0,0,1,0,2,jwt_bypass
1,2,0,401,113.096,11,0,0,1,0,2,jwt_bypass
3,2,1,401,60.872,15,0,0,1,0,0,normal
0,2,1,200,52.794,15,0,0,0,0,0,normal
0,2,0,404,42.581,3,0,1,0,0,4,debug_access
0,2,1,200,67.725,22,0,0,0,1,1,bola
1,2,1,204,88.04,14,0,0,0,0,0,normal
3,4,0,200,251.855,5,0,0,0,0,0,normal
1,2,0,401,109.995,18,0,0,1,0,2,jwt_bypass
1,2,0,401,8.422,14,0,0,1,0,6,rate_abuse
0,2,1,200,170.237,10,0,0,0,0,0,normal
0,8,1,400,1.951,14,0,0,1,0,7,path_traversal
1,3,0,400,87.55,16,0,0,1,0,5,sql_injection
1,3,0,201,24.925,13,0,0,0,0,0,normal
0,3,1,200,14.806,8,1,0,1,0,3,admin_access
0,2,0,200,373.497,7,0,1,0,0,4,debug_access
0,4,1,200,77.524,5,0,0,0,0,0,normal
2,4,1,200,99.586,0,0,0,0,0,0,normal
1,1,1,200,19.666,5,0,0,0,0,0,normal
2,2,1,200,28.321,18,0,0,0,0,0,normal
0,1,1,422,14.928,22,0,0,1,0,0,normal
0,2,0,200,3.082,10,0,1,0,0,4,debug_access
1,2,0,401,13.259,2,0,0,1,0,6,rate_abuse
0,1,1,401,160.966,22,0,0,1,0,0,normal
1,4,1,200,78.547,6,0,0,0,0,0,normal
1,2,0,200,29.11,13,0,0,0,0,0,normal
1,4,1,200,81.119,11,0,0,0,0,0,normal
0,2,1,200,22.671,4,1,0,1,0,3,admin_access
1,2,0,401,103.251,10,0,0,1,0,2,jwt_bypass
0,2,1,200,28.279,8,0,0,0,0,0,normal
0,2,0,200,119.799,12,0,0,0,0,0,normal
1,2,0,429,18.362,6,0,0,1,0,6,rate_abuse
1,2,0,429,38.094,12,0,0,1,0,6,rate_abuse
1,2,0,200,36.611,17,0,0,1,0,2,jwt_bypass
0,3,1,200,134.993,13,0,0,0,1,1,bola
0,1,1,200,102.066,19,0,0,0,0,0,normal
0,1,0,201,27.307,10,0,0,0,0,0,normal
1,2,0,401,73.606,5,0,0,1,0,2,jwt_bypass
0,3,0,403,95.94,11,1,0,1,0,3,admin_access
0,3,1,400,63.226,19,0,0,1,0,5,sql_injection
1,2,0,429,34.223,2,0,0,1,0,6,rate_abuse
1,1,1,200,208.991,17,0,0,0,0,0,normal
1,3,1,200,173.417,21,0,0,0,0,0,normal
0,3,1,400,36.835,21,0,0,1,0,0,normal
3,2,1,400,28.437,1,0,0,1,0,0,normal
1,2,0,401,39.638,8,0,0,1,0,2,jwt_bypass
0,1,0,200,69.01,1,0,0,0,0,0,normal
3,3,1,200,293.516,18,0,0,0,0,0,normal
1,2,0,429,5.851,10,0,0,1,0,6,rate_abuse
0,3,0,401,41.92,22,1,0,1,0,3,admin_access
2,3,1,200,158.641,0,0,0,0,0,0,normal
0,2,1,200,245.79,17,0,0,0,0,0,normal
1,2,0,200,69.325,7,0,0,0,0,0,normal
0,3,1,200,191.384,17,0,0,0,0,0,normal
0,3,1,200,156.389,13,0,0,0,1,1,bola
3,4,1,200,45.698,9,0,0,0,0,0,normal
4,2,1,204,92.301,0,0,0,0,0,0,normal
0,3,1,200,131.627,17,0,0,0,0,0,normal
0,2,1,200,32.171,21,0,0,0,0,0,normal
1,2,1,201,137.604,8,0,0,0,0,0,normal
1,2,0,429,11.202,5,0,0,1,0,6,rate_abuse
0,3,0,401,4.856,7,1,0,1,0,3,admin_access
0,2,0,401,44.322,1,1,0,1,0,3,admin_access
1,2,0,401,112.488,15,0,0,1,0,2,jwt_bypass
0,3,1,403,248.986,11,0,0,0,1,1,bola
0,2,0,403,67.329,10,1,0,1,0,3,admin_access
0,4,0,200,56.346,2,0,0,0,0,0,normal
0,2,1,404,117.859,2,0,0,1,0,0,normal
0,3,1,200,22.915,19,0,0,0,0,0,normal
0,3,1,200,115.176,23,0,0,0,1,1,bola
0,3,1,200,79.762,11,0,0,0,0,0,normal
0,3,1,200,1.121,14,0,0,0,0,0,normal
1,4,0,422,25.966,6,0,0,1,0,0,normal
2,4,1,404,40.948,20,0,0,1,0,0,normal
0,2,0,403,3.491,19,1,0,1,0,3,admin_access
0,4,1,200,11.045,3,0,0,0,0,0,normal
0,3,0,200,11.291,14,0,0,0,0,0,normal
0,1,0,200,64.23,8,0,0,0,0,0,normal
0,2,1,200,34.617,13,0,0,0,1,1,bola
1,2,0,429,37.226,3,0,0,1,0,6,rate_abuse
1,2,0,403,91.637,21,0,0,1,0,2,jwt_bypass
1,2,0,401,118.64,13,0,0,1,0,2,jwt_bypass
1,2,0,500,106.511,23,0,0,1,0,5,sql_injection
0,3,1,401,5.961,23,0,0,1,0,0,normal
1,4,1,200,49.518,21,0,0,0,0,0,normal
2,3,0,200,43.125,17,0,0,0,0,0,normal
0,4,1,200,17.129,16,0,0,0,0,0,normal
0,3,1,403,200.058,16,0,0,0,1,1,bola
1,1,1,200,135.802,6,0,0,0,0,0,normal
0,2,0,200,24.811,4,0,1,0,0,4,debug_access
0,5,0,404,0.226,8,0,0,1,0,7,path_traversal
1,3,1,200,37.204,11,0,0,0,0,0,normal
1,1,1,200,123.061,7,0,0,0,0,0,normal
0,2,1,403,0.698,12,0,0,0,1,1,bola
0,3,1,200,78.595,17,0,0,0,0,0,normal
1,1,1,404,66.135,7,0,0,1,0,0,normal
1,2,0,401,29.355,11,0,0,1,0,6,rate_abuse
0,3,1,200,113.765,20,0,0,0,1,1,bola
0,2,0,404,141.169,7,0,1,0,0,4,debug_access
0,2,0,204,75.953,9,0,0,0,0,0,normal
1,2,0,401,11.834,6,0,0,1,0,2,jwt_bypass
0,3,0,200,7.456,4,0,0,0,0,0,normal
1,4,0,401,9.052,22,0,0,1,0,0,normal
0,2,1,200,121.988,12,1,0,1,0,3,admin_access
1,1,1,400,1.938,7,0,0,1,0,5,sql_injection
0,4,1,200,52.184,10,0,0,0,0,0,normal
4,2,1,200,263.844,8,0,0,0,0,0,normal
2,1,1,200,158.827,0,0,0,0,0,0,normal
2,1,1,200,302.572,16,0,0,0,0,0,normal
0,2,1,401,44.872,12,1,0,1,0,3,admin_access
0,3,1,403,171.868,23,0,0,0,1,1,bola
1,1,1,500,116.964,1,0,0,1,0,5,sql_injection
0,4,0,200,68.073,13,0,0,0,0,0,normal
0,2,1,200,156.436,8,0,0,0,1,1,bola
1,4,0,200,25.754,18,0,0,0,0,0,normal
1,4,1,200,48.93,8,0,0,0,0,0,normal
0,1,1,200,78.119,1,0,0,0,0,0,normal
3,1,1,200,221.551,23,0,0,0,0,0,normal
0,2,1,201,14.508,14,0,0,0,0,0,normal
0,4,1,401,138.903,1,0,0,1,0,0,normal
0,2,1,200,7.758,9,0,0,0,0,0,normal
1,2,0,401,12.202,0,0,0,1,0,6,rate_abuse
1,3,1,200,38.117,18,0,0,0,0,0,normal
2,2,0,200,245.713,0,0,0,0,0,0,normal
0,1,1,200,43.722,23,0,0,0,0,0,normal
0,3,1,401,7.254,16,1,0,1,0,3,admin_access
0,3,1,200,24.121,16,0,0,0,0,0,normal
0,2,0,200,178.336,10,0,1,0,0,4,debug_access
1,2,0,429,12.67,16,0,0,1,0,6,rate_abuse
1,2,1,200,100.609,14,0,0,0,0,0,normal
1,2,0,200,278.234,11,0,0,0,0,0,normal
2,3,1,422,184.326,16,0,0,1,0,0,normal
0,1,1,200,7.254,3,0,0,0,0,0,normal
0,2,1,204,133.913,11,0,0,0,0,0,normal
0,1,0,200,133.987,1,0,0,0,0,0,normal
1,3,0,400,28.791,11,0,0,1,0,5,sql_injection
0,3,1,200,9.967,12,0,0,0,0,0,normal
0,2,1,200,83.03,10,0,0,0,1,1,bola
4,4,1,401,98.648,9,0,0,1,0,0,normal
3,2,1,422,166.554,16,0,0,1,0,0,normal
0,2,0,200,19.554,7,0,1,0,0,4,debug_access
1,1,1,200,11.015,2,0,0,0,0,0,normal
0,3,0,200,188.023,17,0,0,0,0,0,normal
1,2,0,401,43.703,3,0,0,1,0,2,jwt_bypass
1,2,1,200,0.992,0,0,0,0,0,0,normal
1,2,0,429,31.53,10,0,0,1,0,6,rate_abuse
2,2,1,200,69.481,8,0,0,0,0,0,normal
0,2,1,200,146.035,14,0,0,0,0,0,normal
0,4,0,201,14.068,23,0,0,0,0,0,normal
1,4,1,200,5.494,22,0,0,0,0,0,normal
1,3,1,200,49.654,16,0,0,0,0,0,normal
1,2,0,403,95.285,23,0,0,1,0,2,jwt_bypass
1,2,0,200,16.877,23,0,0,1,0,2,jwt_bypass
1,2,0,401,33.714,1,0,0,1,0,2,jwt_bypass
1,3,0,200,0.528,19,0,0,0,0,0,normal
0,1,1,404,74.941,5,0,0,1,0,0,normal
0,3,1,200,54.011,2,0,0,0,1,1,bola
3,4,0,204,17.382,2,0,0,0,0,0,normal
0,3,1,401,21.427,13,1,0,1,0,3,admin_access
0,3,0,400,91.435,6,0,0,1,0,5,sql_injection
0,3,1,200,295.794,23,0,0,0,0,0,normal
0,3,0,200,3.387,11,0,0,0,0,0,normal
1,2,0,200,5.311,1,0,0,1,0,6,rate_abuse
0,3,0,201,62.779,15,0,0,0,0,0,normal
1,2,0,401,12.525,1,0,0,1,0,6,rate_abuse
1,2,0,200,84.528,14,0,0,1,0,2,jwt_bypass
0,1,0,500,13.889,2,0,0,1,0,5,sql_injection
0,3,1,200,18.902,10,0,0,0,0,0,normal
0,1,1,200,277.851,19,0,0,0,0,0,normal
0,3,1,200,36.559,5,0,0,0,1,1,bola
0,4,1,201,658.241,10,0,0,0,0,0,normal
0,2,0,401,15.83,9,1,0,1,0,3,admin_access
1,3,1,200,64.086,22,0,0,0,0,0,normal
2,2,1,401,326.26,4,0,0,1,0,0,normal
0,2,0,200,167.247,3,0,1,0,0,4,debug_access
0,2,1,200,15.555,23,0,0,0,1,1,bola
0,3,0,401,50.049,12,0,0,1,0,0,normal
3,2,1,200,45.859,21,0,0,0,0,0,normal
0,2,1,200,70.235,14,0,0,0,0,0,normal
0,1,1,201,9.623,22,0,0,0,0,0,normal
1,2,0,429,18.756,12,0,0,1,0,6,rate_abuse
2,3,1,422,73.551,7,0,0,1,0,0,normal
0,2,1,403,76.626,18,0,0,0,1,1,bola
4,3,1,401,3.826,16,0,0,1,0,0,normal
1,3,1,200,93.964,19,0,0,0,0,0,normal
1,2,0,401,14.511,3,0,0,1,0,6,rate_abuse
0,5,0,200,81.142,20,0,0,1,0,7,path_traversal
3,4,1,201,136.93,12,0,0,0,0,0,normal
4,3,1,400,446.384,3,0,0,1,0,0,normal
0,2,1,200,18.42,4,0,0,0,1,1,bola
0,2,1,403,116.981,20,0,0,0,1,1,bola
0,3,1,403,53.153,3,0,0,0,1,1,bola
0,2,1,404,56.723,6,0,0,1,0,0,normal
0,2,1,401,67.24,22,1,0,1,0,3,admin_access
3,1,0,201,92.551,14,0,0,0,0,0,normal
0,1,1,200,121.575,4,0,0,0,0,0,normal
1,2,0,401,107.476,18,0,0,1,0,2,jwt_bypass
0,1,1,200,232.11,16,0,0,0,0,0,normal
0,3,0,200,75.552,3,1,0,1,0,3,admin_access
1,2,0,429,10.186,3,0,0,1,0,6,rate_abuse
0,1,1,200,2.415,3,0,0,0,0,0,normal
0,5,1,404,8.262,9,0,0,1,0,7,path_traversal
0,1,1,200,149.351,2,0,0,0,0,0,normal
0,2,0,404,74.504,13,0,1,0,0,4,debug_access
1,2,0,500,195.131,13,0,0,1,0,5,sql_injection
1,2,0,429,26.203,17,0,0,1,0,6,rate_abuse
0,2,0,200,90.273,11,0,1,0,0,4,debug_access
0,4,1,200,179.808,18,0,0,0,0,0,normal
0,6,1,200,75.857,21,0,0,1,0,7,path_traversal
0,2,1,403,22.546,6,0,0,0,1,1,bola
0,2,0,200,73.593,3,0,1,0,0,4,debug_access
0,3,1,403,7.423,4,0,0,0,1,1,bola
1,2,1,200,69.204,10,0,0,0,0,0,normal
0,1,0,404,235.937,13,0,0,1,0,0,normal
0,3,1,500,193.074,8,0,0,1,0,5,sql_injection
2,1,1,200,157.708,19,0,0,0,0,0,normal
1,2,1,200,41.498,23,0,0,0,0,0,normal
3,3,1,200,38.26,15,0,0,0,0,0,normal
0,2,0,200,40.529,20,0,0,0,0,0,normal
0,2,1,401,38.864,10,1,0,1,0,3,admin_access
0,2,0,400,101.275,4,0,0,1,0,0,normal
0,7,0,200,81.968,13,0,0,1,0,7,path_traversal
0,3,1,200,37.246,4,0,0,0,0,0,normal
1,1,0,200,75.887,1,0,0,0,0,0,normal
0,4,1,200,238.701,3,0,0,0,0,0,normal
1,3,1,422,43.824,10,0,0,1,0,0,normal
0,8,0,400,133.63,9,0,0,1,0,7,path_traversal
1,2,0,401,26.387,14,0,0,1,0,6,rate_abuse
0,2,0,204,229.092,16,0,0,0,0,0,normal
1,2,0,429,26.351,1,0,0,1,0,6,rate_abuse
1,2,0,429,13.988,19,0,0,1,0,6,rate_abuse
0,1,1,201,41.524,21,0,0,0,0,0,normal
1,4,1,200,67.816,16,0,0,0,0,0,normal
0,2,1,403,76.689,1,1,0,1,0,3,admin_access
0,2,0,200,71.695,13,0,0,0,0,0,normal
1,2,0,429,14.112,21,0,0,1,0,6,rate_abuse
0,4,1,400,28.913,21,0,0,1,0,0,normal
0,4,1,200,58.805,11,0,0,0,0,0,normal
1,2,0,429,34.402,1,0,0,1,0,6,rate_abuse
0,2,1,401,29.43,7,1,0,1,0,3,admin_access
1,2,0,200,76.473,11,0,0,1,0,2,jwt_bypass
1,4,1,200,115.679,12,0,0,0,0,0,normal
0,4,1,204,76.487,17,0,0,0,0,0,normal
0,3,1,200,1.865,0,0,0,0,0,0,normal
4,4,1,422,93.495,21,0,0,1,0,0,normal
1,2,0,429,31.654,13,0,0,1,0,6,rate_abuse
1,2,0,200,13.656,2,0,0,1,0,2,jwt_bypass
1,3,0,400,36.654,19,0,0,1,0,5,sql_injection
1,2,1,200,70.26,15,0,0,0,0,0,normal
1,3,1,400,140.474,20,0,0,1,0,5,sql_injection
0,1,1,404,2.644,7,0,0,1,0,0,normal
1,2,0,401,103.822,18,0,0,1,0,2,jwt_bypass
0,2,0,200,222.243,23,0,0,0,0,0,normal
1,1,0,200,87.036,10,0,0,0,0,0,normal
0,2,0,200,145.604,17,0,1,0,0,4,debug_access
0,3,1,201,87.263,21,0,0,0,0,0,normal
0,2,0,404,36.184,0,0,1,0,0,4,debug_access
0,3,1,204,42.412,2,0,0,0,0,0,normal
0,4,1,404,76.445,4,0,0,1,0,0,normal
0,2,0,404,79.474,14,0,1,0,0,4,debug_access
1,2,1,400,38.824,1,0,0,1,0,0,normal
1,3,0,204,5.101,2,0,0,0,0,0,normal
0,1,1,200,15.207,4,0,0,0,0,0,normal
0,3,0,200,77.072,21,0,0,0,0,0,normal
3,3,1,200,44.368,12,0,0,0,0,0,normal
0,3,1,404,2.139,2,0,0,1,0,0,normal
1,2,0,401,30.847,21,0,0,1,0,6,rate_abuse
0,4,0,200,20.299,15,0,0,0,0,0,normal
0,2,1,400,55.334,19,0,0,1,0,5,sql_injection
2,1,1,200,130.084,7,0,0,0,0,0,normal
0,2,1,403,120.578,20,1,0,1,0,3,admin_access
0,4,1,200,84.089,2,0,0,0,0,0,normal
0,3,0,200,56.795,19,1,0,1,0,3,admin_access
0,2,1,200,71.658,4,0,0,0,0,0,normal
2,1,0,422,10.404,7,0,0,1,0,0,normal
1,4,0,200,15.022,17,0,0,0,0,0,normal
0,1,1,200,54.328,4,0,0,0,0,0,normal
0,3,1,401,127.851,5,0,0,1,0,0,normal
1,4,1,200,27.561,12,0,0,0,0,0,normal
0,1,1,200,94.369,13,0,0,0,0,0,normal
0,5,1,404,114.416,2,0,0,1,0,7,path_traversal
0,3,1,403,19.601,8,1,0,1,0,3,admin_access
0,5,1,400,15.443,3,0,0,1,0,7,path_traversal
0,1,0,204,64.781,15,0,0,0,0,0,normal
1,1,1,200,179.455,5,0,0,0,0,0,normal
0,4,1,201,85.403,22,0,0,0,0,0,normal
1,1,1,200,164.661,16,0,0,0,0,0,normal
1,2,0,401,26.384,14,0,0,1,0,6,rate_abuse
1,3,1,200,1.959,4,0,0,0,0,0,normal
0,2,0,401,96.36,14,0,0,1,0,0,normal
0,1,0,200,8.122,6,0,0,0,0,0,normal
0,6,1,404,90.587,13,0,0,1,0,7,path_traversal
0,4,0,200,30.824,14,0,0,0,0,0,normal
0,7,0,400,335.696,13,0,0,1,0,7,path_traversal
0,2,0,200,110.228,12,0,0,0,0,0,normal
0,3,1,400,328.499,22,0,0,1,0,5,sql_injection
1,1,1,401,65.537,16,0,0,1,0,0,normal
3,1,1,200,229.209,15,0,0,0,0,0,normal
0,1,0,200,12.617,2,0,0,0,0,0,normal
1,2,0,400,252.127,12,0,0,1,0,0,normal
0,2,0,404,19.423,12,0,1,0,0,4,debug_access
0,2,1,201,14.3,3,0,0,0,0,0,normal
0,4,0,201,20.597,12,0,0,0,0,0,normal
0,3,0,400,176.913,5,0,0,1,0,0,normal
0,2,1,403,148.458,22,0,0,0,1,1,bola
0,3,1,200,270.552,6,0,0,0,0,0,normal
2,2,1,204,139.436,21,0,0,0,0,0,normal
1,1,1,200,298.406,12,0,0,0,0,0,normal
0,2,0,500,117.303,22,0,0,1,0,5,sql_injection
2,1,1,400,100.565,23,0,0,1,0,0,normal
0,3,0,200,225.089,14,0,0,0,0,0,normal
0,2,1,401,49.213,10,0,0,1,0,0,normal
2,2,1,201,177.199,19,0,0,0,0,0,normal
0,2,1,200,96.232,16,0,0,0,0,0,normal
1,3,1,400,57.36,5,0,0,1,0,0,normal
0,2,1,400,259.716,2,0,0,1,0,5,sql_injection
0,2,1,403,10.574,17,0,0,0,1,1,bola
1,2,0,200,29.611,18,0,0,1,0,6,rate_abuse
1,1,1,400,10.547,1,0,0,1,0,0,normal
0,1,1,400,221.735,12,0,0,1,0,5,sql_injection
1,2,0,200,10.634,10,0,0,1,0,6,rate_abuse
0,2,1,200,96.931,19,0,0,0,0,0,normal
0,3,1,403,120.238,1,1,0,1,0,3,admin_access
1,2,0,200,696.069,15,0,0,0,0,0,normal
1,2,1,400,0.055,21,0,0,1,0,5,sql_injection
0,1,0,200,28.658,13,0,0,0,0,0,normal
3,1,1,401,292.423,7,0,0,1,0,0,normal
1,2,0,200,30.41,16,0,0,1,0,2,jwt_bypass
0,2,0,200,49.506,11,0,0,0,0,0,normal
1,2,0,200,45.175,3,0,0,1,0,2,jwt_bypass
3,4,0,200,2.462,0,0,0,0,0,0,normal
1,2,0,200,103.176,13,0,0,1,0,2,jwt_bypass
0,2,1,200,3.995,17,0,0,0,1,1,bola
1,3,1,201,118.531,1,0,0,0,0,0,normal
0,1,1,201,4.39,17,0,0,0,0,0,normal
1,3,1,200,91.074,9,0,0,0,0,0,normal
0,4,1,200,11.38,2,0,0,0,0,0,normal
1,3,1,404,59.022,8,0,0,1,0,0,normal
0,1,0,401,153.055,11,0,0,1,0,0,normal
0,3,0,200,73.722,15,0,0,0,0,0,normal
0,3,0,403,54.228,23,1,0,1,0,3,admin_access
1,2,0,401,85.19,20,0,0,1,0,2,jwt_bypass
2,3,1,201,5.311,5,0,0,0,0,0,normal
2,4,0,200,58.575,23,0,0,0,0,0,normal
3,3,0,204,5.191,22,0,0,0,0,0,normal
1,2,0,403,20.386,21,0,0,1,0,2,jwt_bypass
0,3,1,500,108.959,6,0,0,1,0,5,sql_injection
1,2,0,200,47.951,2,0,0,1,0,2,jwt_bypass
0,6,0,400,73.866,13,0,0,1,0,7,path_traversal
3,1,1,200,0.783,0,0,0,0,0,0,normal
2,1,1,200,32.191,17,0,0,0,0,0,normal
0,2,0,200,35.818,3,0,1,0,0,4,debug_access
0,3,0,403,2.51,16,1,0,1,0,3,admin_access
0,3,1,200,28.967,0,0,0,0,0,0,normal
0,2,1,200,26.041,11,0,0,0,0,0,normal
0,2,1,201,167.648,10,0,0,0,0,0,normal
0,3,1,200,3.254,0,0,0,0,0,0,normal
1,2,0,429,34.019,19,0,0,1,0,6,rate_abuse
0,6,1,404,118.029,8,0,0,1,0,7,path_traversal
0,2,1,200,14.099,17,0,0,0,1,1,bola
0,3,0,200,369.627,7,0,0,0,0,0,normal
0,3,0,200,68.584,20,1,0,1,0,3,admin_access
0,4,1,200,179.459,1,0,0,0,0,0,normal
0,2,1,403,69.362,7,0,0,0,1,1,bola
0,2,1,500,213.028,13,0,0,1,0,5,sql_injection
0,4,1,404,94.104,10,0,0,1,0,0,normal
0,2,1,200,6.553,3,0,0,0,0,0,normal
0,2,1,200,20.146,18,0,0,0,0,0,normal
0,2,1,403,31.367,20,1,0,1,0,3,admin_access
4,1,1,200,9.291,2,0,0,0,0,0,normal
0,5,0,200,28.261,10,0,0,1,0,7,path_traversal
1,3,1,200,96.16,6,0,0,0,0,0,normal
1,3,1,401,2.429,22,0,0,1,0,0,normal
0,2,1,200,152.911,8,0,0,0,0,0,normal
1,4,0,200,13.671,23,0,0,0,0,0,normal
0,1,0,200,259.024,13,0,0,0,0,0,normal
0,2,0,403,39.75,21,1,0,1,0,3,admin_access
1,3,1,200,103.573,16,0,0,0,0,0,normal
0,2,1,200,26.725,3,0,0,0,0,0,normal
1,3,1,200,68.992,17,0,0,0,0,0,normal
1,2,0,200,12.753,14,0,0,1,0,6,rate_abuse
0,4,1,200,1.657,9,0,0,0,0,0,normal
1,2,0,401,22.859,8,0,0,1,0,6,rate_abuse
0,2,0,200,104.961,7,0,1,0,0,4,debug_access
1,2,1,200,10.591,9,0,0,0,0,0,normal
0,2,0,200,165.234,10,0,1,0,0,4,debug_access
0,1,1,400,73.192,22,0,0,1,0,0,normal
0,2,0,200,87.538,21,1,0,1,0,3,admin_access
0,3,0,200,52.941,7,0,0,0,0,0,normal
0,2,1,403,35.124,5,0,0,0,1,1,bola
2,4,1,200,1.64,6,0,0,0,0,0,normal
0,2,0,500,94.64,4,0,0,1,0,5,sql_injection
2,4,1,200,92.09,8,0,0,0,0,0,normal
3,3,1,200,33.64,22,0,0,0,0,0,normal
1,4,0,401,42.155,3,0,0,1,0,0,normal
0,3,1,200,16.117,6,0,0,0,1,1,bola
0,3,0,401,64.992,20,1,0,1,0,3,admin_access
1,1,1,200,6.685,10,0,0,0,0,0,normal
1,3,0,200,39.392,20,0,0,0,0,0,normal
1,2,0,200,59.619,22,0,0,1,0,2,jwt_bypass
2,4,1,204,110.365,13,0,0,0,0,0,normal
0,3,0,201,43.295,9,0,0,0,0,0,normal
0,2,1,403,154.39,16,0,0,0,1,1,bola
0,3,1,403,76.609,2,1,0,1,0,3,admin_access
0,3,1,200,175.503,12,0,0,0,1,1,bola
0,3,1,401,14.697,10,0,0,1,0,0,normal
3,2,1,200,19.412,17,0,0,0,0,0,normal
1,2,0,200,96.767,14,0,0,1,0,2,jwt_bypass
1,3,1,200,175.858,13,0,0,0,0,0,normal
2,3,1,200,57.268,21,0,0,0,0,0,normal
1,2,0,429,5.139,13,0,0,1,0,6,rate_abuse
0,2,1,200,18.239,3,0,0,0,0,0,normal
0,3,1,403,199.411,9,0,0,0,1,1,bola
1,2,0,401,36.105,22,0,0,1,0,2,jwt_bypass
1,1,0,404,36.401,18,0,0,1,0,0,normal
0,1,1,200,232.329,14,0,0,0,0,0,normal
0,2,1,403,80.216,11,0,0,0,1,1,bola
1,2,0,200,41.33,4,0,0,1,0,5,sql_injection
0,2,0,200,42.766,18,0,1,0,0,4,debug_access
0,3,1,200,81.1,22,0,0,0,0,0,normal
0,1,1,200,11.13,4,0,0,0,0,0,normal
0,2,0,500,156.699,10,0,0,1,0,5,sql_injection
0,4,1,404,43.784,15,0,0,1,0,0,normal
0,4,0,200,261.857,20,0,0,0,0,0,normal
2,4,1,204,81.582,13,0,0,0,0,0,normal
0,3,1,200,128.656,4,0,0,0,1,1,bola
0,2,0,404,10.718,2,0,1,0,0,4,debug_access
0,3,1,200,28.788,9,0,0,0,0,0,normal
0,3,1,200,28.736,18,0,0,0,0,0,normal
0,1,1,422,75.702,16,0,0,1,0,0,normal
1,2,0,200,231.258,17,0,0,1,0,5,sql_injection
0,1,0,204,4.244,20,0,0,0,0,0,normal
0,2,0,404,4.996,16,0,1,0,0,4,debug_access
0,2,1,200,205.835,22,0,0,0,0,0,normal
1,3,1,200,131.94,12,0,0,0,0,0,normal
0,2,1,404,28.753,6,0,0,1,0,0,normal
1,3,0,400,243.159,5,0,0,1,0,5,sql_injection
1,2,1,400,54.398,4,0,0,1,0,0,normal
0,2,1,200,19.537,10,0,0,0,1,1,bola
1,2,0,404,8.416,9,0,0,1,0,0,normal
1,2,0,200,97.977,5,0,0,1,0,2,jwt_bypass
0,3,0,422,38.46,15,0,0,1,0,0,normal
0,1,0,204,212.968,5,0,0,0,0,0,normal
0,2,0,200,16.054,9,0,1,0,0,4,debug_access
1,3,1,200,89.025,3,0,0,0,0,0,normal
